"","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"50",0.009447,0.009202,0.010325,0.0088,0.008457,0.00803,0.008032,0.007007,0.006961,0.007447,0.008106,0.006761,0.008518,0.006237,0.006767,0.006879,0.00678,0.007601,0.006705,0.006718,0.00759,0.006394,0.008217,0.006814,0.008011,0.007462,0.006715,0.007467,0.007895,0.007337,0.007444,0.007924,0.008588,0.00796,0.00802911139805141,0.00696405960845427,0.00710543130990415,0.00699078487448363,0.00596125186289121,0.0062888944439328,0.00584065495207668,0.00564809401599302,0.00564340623422618,0.00496644295302013,0.00581755400003753,0.00599611776781812,0.00540936267133038,0.00576739697383992,0.00490161086920313,0.00557742133264769,0.00485853892835041,0.00515286843009275,0.00412168792934249,0.00449664767858043,0.00436316842433321,0.00390387444825895,0.00429060604810429,0.0041160058840175,0.00356633067615346,0.00383402230320023,0.00373948013813014,0.00355308013636145,0.00372428062377869,0.00371269136575601,0.00289963236803905,0.00309948725824523,0.00366045456443374,0.00305562055248923,0.00288522350899629,0.00254259190701378,0.00254009449427616,0.00260625324681042,0.00240761,0.00242166697837274,0.00277014887571529,0.00252363311853397
"51",0.011287,0.009903,0.009844,0.010819,0.009874,0.009468,0.009,0.008844,0.008235,0.008555,0.008541,0.007636,0.00862,0.008238,0.007783,0.00789,0.008586,0.007521,0.008517,0.007755,0.006479,0.006873,0.007685,0.008384,0.00753,0.008034,0.007039,0.008188,0.007374,0.008454,0.008746,0.008876,0.008226,0.008485,0.00761325575280924,0.00798474132518274,0.00771953977775592,0.00821857810869649,0.00731115083918136,0.00666871995393495,0.00643308139304009,0.00570172684458399,0.00554281726647393,0.00585914742746808,0.00616930182382092,0.00619883371487249,0.00600490196078431,0.00571492948514426,0.00574486321202715,0.00572379686508364,0.00563492458559411,0.00609586113330979,0.00493410000671959,0.00508464555290593,0.00448856628722781,0.00459649087282704,0.00478668002866098,0.0044036661494957,0.00416313097453833,0.00350212613373634,0.00417115291683976,0.00368999873828519,0.00392230933999912,0.00395537505843605,0.00387688277668631,0.00386589635102339,0.00346830105692279,0.00316071248307383,0.00291578270541999,0.00289314824602888,0.00259762477938519,0.00275961986236396,0.002578137,0.00304079798805453,0.00299314585028871,0.00271676894038114
"52",0.011419,0.01085,0.010219,0.011284,0.010637,0.010134,0.009094,0.010231,0.010049,0.009175,0.009972,0.008905,0.009616,0.010104,0.008684,0.008388,0.007994,0.008084,0.008694,0.008419,0.007903,0.009643,0.007996,0.008587,0.010093,0.008712,0.009045,0.009336,0.009334,0.008044,0.008574,0.008301,0.008044,0.008545,0.00875323143906753,0.00892455636652945,0.00894715437429727,0.00816022818875178,0.00782519400501748,0.00723497532308603,0.00706656597259683,0.00687853257971633,0.00707356507679871,0.00587663086534894,0.00634824920646885,0.0068054341646372,0.00598250828529917,0.00627513913320783,0.00677966101694915,0.00606088861951606,0.0055707619403615,0.00659140312741042,0.00594603691030459,0.00602072518863009,0.00527902723543077,0.00551182703846076,0.00514809680660299,0.00453158006698427,0.00474588519059221,0.00496419060423507,0.00429463303421126,0.0046353694023015,0.00422534039774759,0.00418132248449662,0.00388000579682141,0.00388842181119385,0.00364394758597439,0.00359547417938898,0.00369079494848556,0.00302317711867173,0.00321654781568903,0.00300355362303656,0.002829391,0.00306981721913989,0.00348412765784685,0.00297421830454146
"53",0.013625,0.012338,0.01163,0.012288,0.012988,0.011981,0.011929,0.010863,0.009862,0.010673,0.009934,0.009449,0.009772,0.010795,0.010099,0.00943,0.009259,0.009407,0.008053,0.008599,0.009523,0.00907,0.009064,0.009366,0.009176,0.010749,0.009163,0.009182,0.009721,0.010094,0.008868,0.009912,0.009567,0.00965,0.00989838722582267,0.00895177261123894,0.00929106171919571,0.00924729884710569,0.00921128382268279,0.00839696659581726,0.00786355378399631,0.00693000693000693,0.00722370664768989,0.00633628093390165,0.00660983817987627,0.00734105603448276,0.0068609754219671,0.00735251881210868,0.00736186141036675,0.00749717038929213,0.00690416363337482,0.00600075313095976,0.00651794452684364,0.00673451344080965,0.00579496671285843,0.005752579172867,0.00562998221437437,0.00533712316792001,0.00542313623146661,0.00506013817315283,0.00499374599519068,0.00444297332660963,0.00466023742367683,0.00504884802256935,0.00480059683095736,0.00376991129848622,0.00482998200041755,0.00376304318163865,0.00376643219809473,0.00321883366050014,0.00350925479942201,0.00315109939906025,0.00339777,0.00346389646951668,0.00366481076890549,0.00331992452704908
"54",0.013115,0.014008,0.012821,0.013762,0.013431,0.012762,0.013008,0.011856,0.012616,0.011952,0.011957,0.011623,0.011573,0.011263,0.010739,0.010362,0.010646,0.010618,0.008939,0.010934,0.010055,0.010041,0.0097,0.011933,0.010814,0.009102,0.010293,0.01028,0.009337,0.010563,0.009839,0.009872,0.010795,0.010676,0.0107993895997183,0.0106974111340873,0.00972109709524361,0.0105054113444341,0.00928985065528802,0.00945399393326593,0.00913725749851023,0.00863836417812526,0.00783068203597733,0.00822377319699183,0.00803994366918448,0.00734572460615382,0.00826432285051398,0.0066125119776245,0.00762643961114812,0.00771151816595438,0.00695171489593367,0.00698299227136618,0.00604333092741886,0.00694289368440285,0.00644399300798413,0.00681621257340907,0.00591537393613811,0.00584792311216584,0.00571079350243171,0.00508890618451775,0.0057791639443287,0.00462211147753021,0.00575303061434148,0.005613165110563,0.00494004524174086,0.00511286153345139,0.00474270808631729,0.00482383577854071,0.00449900910402521,0.00414578890791376,0.00439465386869053,0.00402646157452574,0.003699567,0.00391931803866127,0.00396456754096662,0.00394964902783974
"55",0.013058,0.01347,0.014812,0.014394,0.015274,0.013497,0.013139,0.012927,0.012567,0.012157,0.01412,0.012723,0.012634,0.012184,0.011185,0.012677,0.01098,0.011997,0.011028,0.011192,0.011729,0.0114,0.011725,0.010848,0.011789,0.012067,0.011107,0.012715,0.011701,0.010957,0.011445,0.011667,0.010967,0.010718,0.0124693832108662,0.011646700893706,0.0129318912598655,0.0114676215216832,0.0112451708766716,0.0102081073084131,0.00978601085915043,0.00928167337604151,0.010118973765113,0.00848242039096498,0.00853616963250835,0.00869352113402727,0.00815577530839025,0.00761429986000615,0.00765843385027762,0.00842961852569282,0.00793976728268309,0.00804043431007376,0.00770414187069922,0.00728866563246411,0.00777828816414025,0.00739030905145765,0.00716266678313279,0.00743052233838741,0.00695553169191756,0.00658590842696919,0.00598374049039565,0.00643174582693343,0.00618175902622941,0.00609345088840357,0.00566334284440095,0.00553671768014905,0.00523016826431963,0.00512788540968531,0.00545817071903083,0.00469277442293989,0.00446413687212108,0.00458584922972064,0.003979969,0.00429482505058136,0.00452784431504965,0.00423295793498052
"56",0.016094,0.016338,0.014977,0.015498,0.015297,0.013976,0.015395,0.015519,0.014577,0.014335,0.014345,0.014474,0.014408,0.013787,0.012928,0.013982,0.012147,0.013443,0.013505,0.012858,0.011952,0.012763,0.012805,0.013609,0.011991,0.011834,0.01175,0.011551,0.013538,0.011643,0.012747,0.012183,0.013417,0.01214,0.012340159170169,0.012227818286602,0.0127428426897274,0.0114564926054626,0.0114705533831023,0.0114051973051011,0.0111241363829097,0.00992735451513663,0.010012176971993,0.00897686088653471,0.00966910484151864,0.00946042571915736,0.00867424686437698,0.00869198919152171,0.00940258356180866,0.00862121943725034,0.00835109988897949,0.00868632593898334,0.00861344761216091,0.00761607303741967,0.00789555101788256,0.00745981149252669,0.00701259232323427,0.00750762493157113,0.00762032834650081,0.00606227897941221,0.00642947989357026,0.00576689599352489,0.00696170561787638,0.005588570409965,0.00640182289194211,0.00557555641221657,0.00571151348751878,0.00595108795888339,0.00569139059904231,0.00468422239444867,0.00510986572167832,0.00512262999201348,0.004711219,0.00477683856362541,0.00494805765958975,0.00450916318851217
"57",0.01839,0.017179,0.016983,0.017335,0.018234,0.016215,0.015703,0.015564,0.015946,0.017244,0.01756,0.016071,0.015829,0.01499,0.015435,0.015295,0.01392,0.014241,0.014787,0.014562,0.014485,0.013349,0.013075,0.01333,0.012948,0.013595,0.01308,0.012179,0.013764,0.013392,0.013221,0.014003,0.014567,0.014357,0.0132394551556228,0.0131527846102064,0.0136707831478376,0.0129385054805556,0.0130436349223507,0.0130069594432445,0.0121554632595642,0.0112112718733429,0.0104207577304742,0.0109514031485284,0.00993177182246606,0.0111332902246338,0.0101982687952427,0.00969135152217423,0.00907772020725389,0.00932231290395245,0.00843627598674299,0.00852278358075833,0.00754490504565525,0.00840876914496546,0.00817155428764838,0.00831004510209963,0.00757010896894422,0.00898113573541535,0.00809240303514338,0.00796211837494806,0.0075407494538733,0.00704350833796262,0.00672287739152357,0.00735121962272131,0.00630422237417015,0.00640116384797236,0.00666879624727056,0.00619695770235876,0.0057239431059793,0.00603941700017452,0.00591900548535084,0.00606963786787673,0.005214046,0.00613027897338918,0.00534752859104775,0.00548109811692658
"58",0.018256,0.016865,0.017377,0.017146,0.018678,0.016959,0.016857,0.018072,0.017542,0.018088,0.018991,0.017705,0.018204,0.017348,0.017232,0.01692,0.016517,0.015669,0.01663,0.015465,0.015292,0.016163,0.015497,0.015434,0.014829,0.016693,0.013744,0.015197,0.013858,0.015218,0.015055,0.013322,0.01464,0.014834,0.0140770576508401,0.0150749076161635,0.0134810201426938,0.0141427412187488,0.0144298001361302,0.0144719210622488,0.0134580985872647,0.0130822205218078,0.0133185065889541,0.0119573142440512,0.0126880350167604,0.0118568646128037,0.0111776333565608,0.0103105816909916,0.00971377626378891,0.0100071180337479,0.00978924234066213,0.00921955978839768,0.00979412352588447,0.00963116524142697,0.00986072002675556,0.00842227196216011,0.00895959722414896,0.00805506627190846,0.00913536776212832,0.00849153698307397,0.00774613793406981,0.00811756695535603,0.00866864882722167,0.00764083946534664,0.00749461134397778,0.00685202266438266,0.0074830818770826,0.0068636595624857,0.00692232256741252,0.00703054408324428,0.00625668565079578,0.00680200620969668,0.006299934,0.00616674670442322,0.00591784923608193,0.00651003776031003
"59",0.019049,0.018907,0.018416,0.019466,0.018831,0.019666,0.018745,0.019053,0.018924,0.020483,0.01955,0.019209,0.019167,0.020406,0.018924,0.019325,0.018869,0.016586,0.017738,0.016944,0.017471,0.01694,0.017315,0.017275,0.017113,0.017018,0.015828,0.014851,0.015595,0.015391,0.015855,0.016953,0.016554,0.01556,0.0160491812197378,0.0155632377043536,0.0153293088245269,0.0157425782134438,0.0136690929524457,0.0148758669212986,0.0138589848293612,0.0136259287600899,0.0135492192293725,0.0134963274416673,0.0131991021384696,0.0125447274258051,0.0128334244525652,0.0113440055280433,0.0106857646289823,0.010303870004439,0.0105757434747663,0.0103286052845672,0.00994215473608098,0.0103946956776231,0.0100876954082466,0.0102718061437838,0.0105865277896354,0.00959753909254038,0.00947449320280707,0.0090472710032989,0.00887806686607246,0.00877023144829174,0.00886595068047242,0.00892880983023513,0.00783062645011601,0.00775536826488982,0.00789778071379631,0.00721880387918632,0.00745198690149571,0.00699529063971675,0.00727271217784936,0.00687711319704553,0.005948344,0.00650620465303288,0.00737556842957703,0.00626977034483737
"60",0.020729,0.020075,0.022823,0.02184,0.02305,0.021158,0.019451,0.020494,0.02146,0.021011,0.021686,0.020167,0.020574,0.021846,0.020517,0.021351,0.020257,0.019834,0.02053,0.019622,0.020015,0.019539,0.018749,0.018406,0.017754,0.017122,0.017795,0.018079,0.017569,0.018145,0.01743,0.017268,0.017066,0.017064,0.0168286549310134,0.0170538564656781,0.0175359964143649,0.017340482721546,0.0167316439246264,0.0152898704608197,0.0141891029730764,0.0145189650841497,0.0149927292784436,0.0137860867353427,0.0144021274074854,0.0119639718206222,0.0124721223915792,0.0125430254944286,0.0126820308741855,0.0110157182507154,0.0115138070416593,0.0113601112477938,0.0103002449884659,0.0102318612851949,0.0101192112308992,0.010641695339815,0.00960496328872205,0.00999568087863269,0.0101349018958066,0.010137069257251,0.00999218111827495,0.00977670274614801,0.00967520833719266,0.00904372848260624,0.00903562494608816,0.00939609226962609,0.00837311939944523,0.00816917915079108,0.00791512098596086,0.00827518090835682,0.00781746563644461,0.00785463904173404,0.007075007,0.00740883658113062,0.00786313731830274,0.00707943042112938
"61",0.023206,0.022797,0.023353,0.022191,0.023492,0.02069,0.023113,0.02249,0.022976,0.023482,0.02466,0.022798,0.023015,0.023869,0.022606,0.023924,0.023423,0.022705,0.021471,0.021602,0.020903,0.021957,0.023176,0.021619,0.020332,0.019534,0.01928,0.019122,0.020125,0.017162,0.018478,0.018616,0.018005,0.020144,0.0192738301068564,0.0184765171212037,0.0184689884287283,0.0171471775631607,0.0186842474400337,0.0170049747130238,0.0154118139246144,0.0171298995788792,0.017590665968827,0.0156251991384474,0.0152853085463465,0.0159662519357078,0.0151807894010489,0.0144946329515165,0.0153127586614639,0.0138008481463422,0.0141464124581575,0.0118290984793129,0.0132613657259678,0.0121426764482671,0.0107908692644685,0.00975500932911495,0.0115558203452133,0.0108929292041958,0.012466340879625,0.010579499776686,0.0102800224553597,0.0106645890617135,0.0105501091700256,0.0106424267730909,0.00879017555751743,0.00953381183781636,0.00944960780436359,0.00893747921516462,0.00908590514095855,0.00854964112041367,0.00876438326701796,0.0087756527871186,0.007807308,0.00803365798024057,0.00889520194669864,0.00834102232884296
"62",0.024779,0.023566,0.027007,0.024311,0.025468,0.025341,0.024667,0.02574,0.023722,0.026191,0.026182,0.025843,0.026341,0.025745,0.024841,0.024962,0.02677,0.024323,0.026274,0.024735,0.024159,0.024686,0.024203,0.024291,0.023071,0.023114,0.020901,0.021462,0.022211,0.021736,0.01888,0.020816,0.021157,0.019371,0.0210024334079143,0.0207078802581987,0.0213683646717222,0.0187452455110448,0.0199918637763701,0.0190574298223023,0.0184587763346144,0.0190188679245283,0.0175392255269692,0.0185214088757089,0.017568672228782,0.0168120205947252,0.0174626237388482,0.0169698329663549,0.0157807673727511,0.0151786116830225,0.0149757656697829,0.012356992934638,0.0125656204624148,0.0123809836855888,0.0118840077036118,0.0119818745528261,0.0129176448877908,0.0119031362374255,0.0113015675651672,0.0121075300008198,0.0115300243388075,0.0110432196194256,0.0126176503722821,0.0119211418543191,0.0115258790649306,0.0119931751544701,0.0101860942213715,0.0100061207653618,0.0100439290844088,0.009192080360458,0.00867599351652979,0.00894842453495309,0.009021738,0.00971159692635584,0.0100931802399755,0.00952804917098162
"63",0.027189,0.025008,0.028014,0.029154,0.028163,0.026171,0.025248,0.027301,0.026594,0.02727,0.028837,0.027284,0.029411,0.029917,0.027409,0.028343,0.027662,0.027368,0.029386,0.027558,0.027715,0.027977,0.028415,0.028955,0.026015,0.024315,0.022545,0.021758,0.023101,0.021557,0.021859,0.021356,0.020933,0.020236,0.0194669256501565,0.0217500083397271,0.0221831661965175,0.022000172776226,0.0189510991344591,0.0197514754292832,0.0197199533255543,0.0190759462899143,0.0196081173689878,0.0194409712418828,0.0198114207013455,0.0189580967971906,0.0187920180702763,0.017481743748617,0.0171330668189606,0.0185097012260445,0.01555932566066,0.0145424612429689,0.0146404993937217,0.0133195707195679,0.0119352088661552,0.0124471825452064,0.012714170639845,0.0127723867229482,0.0125288607143063,0.0132479700012069,0.0127858026447433,0.0126880927405063,0.0126356313201229,0.0125275923858,0.0118002802566561,0.0119827501069888,0.0117215461703651,0.0112007392933291,0.0107272967158424,0.0118841454695667,0.0106756879944089,0.0100881286378889,0.010039611,0.010481122471562,0.00976150669712142,0.0101700017492403
"64",0.028431,0.028551,0.029153,0.030889,0.030189,0.029332,0.028383,0.029499,0.029724,0.028336,0.030014,0.027765,0.030739,0.030083,0.029847,0.02974,0.03063,0.02935,0.03281,0.028252,0.03309,0.030024,0.030022,0.031406,0.028634,0.027383,0.025943,0.02561,0.025652,0.025724,0.024144,0.025175,0.023116,0.025283,0.0211184139640125,0.0227287772800494,0.0256576478214883,0.0229961471632545,0.022490432734766,0.0202358356622977,0.0227234905217931,0.0209842320188381,0.0199593798857377,0.0200680369343358,0.0181695735235504,0.0204960641615922,0.0189367920589384,0.0194243622970945,0.0196324202520949,0.0182072014426153,0.0170437314247589,0.0156084820595734,0.0154260756435276,0.014885472993499,0.012834469718673,0.0132771009059669,0.0141683493099076,0.0137325247491975,0.0135526876515865,0.0133445704570574,0.0134279827533634,0.0133467493264955,0.0143175044560691,0.0138620003636636,0.0138067320993347,0.0128585083489526,0.0125233213494268,0.0127752106550693,0.0123888871682101,0.0123753343028798,0.0119377714195393,0.0117018687638492,0.010896224,0.0112090262158475,0.012291012532539,0.0115173753507447
"65",0.032255,0.031306,0.034236,0.032098,0.032083,0.030567,0.031796,0.031041,0.031412,0.030468,0.033526,0.031692,0.032377,0.033578,0.031536,0.035703,0.032232,0.035166,0.033015,0.032766,0.033029,0.032193,0.033594,0.033604,0.031595,0.03047,0.029889,0.029644,0.027062,0.027011,0.026441,0.025662,0.02797,0.023104,0.0272695237320756,0.0240485383342526,0.0244753659973712,0.0268364794177849,0.0237288659953285,0.0233891723483993,0.0235998107130318,0.0223605562265787,0.0231467381372967,0.0224115549321834,0.0216340890179992,0.0218911608481774,0.0221184701621011,0.0214876487236557,0.0208948570791776,0.0188513620468838,0.0196270271872869,0.0172903544522663,0.0190656565656566,0.0168104262418939,0.0157320320797993,0.016014741851094,0.0144857829961805,0.0139884692142804,0.0139957456114193,0.0132268430245737,0.0134390952271101,0.014208769402549,0.0148857551227416,0.0144740623917577,0.015754823694083,0.0145477495112865,0.0142512541590975,0.0130231876955661,0.0140120742341805,0.0121041848908543,0.0114431549152925,0.0119975809579081,0.010970438,0.0127267744853392,0.0138513450532242,0.0128665300802577
"66",0.03518,0.033244,0.034154,0.034824,0.034234,0.032908,0.035556,0.035325,0.035257,0.033866,0.035403,0.034246,0.035888,0.037402,0.034586,0.036108,0.036822,0.037198,0.038893,0.035718,0.037322,0.036269,0.037696,0.036504,0.034254,0.033196,0.033064,0.032161,0.031896,0.031672,0.0289,0.029414,0.028552,0.028878,0.0270922426356404,0.0267217092968118,0.0277927150256134,0.0256087907994599,0.0286679120563299,0.0254281678068602,0.026470043808231,0.0219828396066888,0.024755535128453,0.0240971376845522,0.0249297323719907,0.0242216083028448,0.0247522622649897,0.0242605049112043,0.0206978866811767,0.0220323804921039,0.0216390558569125,0.0205699074354165,0.020852007359532,0.0187492964993809,0.0177918323670803,0.0171375058529733,0.0162666526090656,0.0156777104106204,0.0155727701400097,0.0151297664556356,0.014974668033574,0.0150197343954317,0.0153848864043407,0.0144968238047476,0.0157668775897919,0.0150400396951194,0.0155967861497063,0.0145386264621669,0.0151850752403352,0.0144871086823824,0.0136467545662364,0.0139193770911183,0.013558614,0.0138495072670568,0.0134567524764163,0.0141440846001322
"67",0.037686,0.036457,0.037747,0.034673,0.037688,0.036388,0.037674,0.038895,0.040251,0.040967,0.039118,0.03652,0.037844,0.039864,0.037324,0.037809,0.040915,0.039555,0.042084,0.040827,0.03984,0.040739,0.043383,0.040176,0.038963,0.038728,0.037282,0.036848,0.035883,0.035691,0.031921,0.031393,0.030277,0.030549,0.0320392009046363,0.0288671961444835,0.0306700808470236,0.0263833761382209,0.0265414650505438,0.0288344238660308,0.0270794297352342,0.0260957689384343,0.0247998845024784,0.027608159022996,0.0279310841291933,0.0264745045821258,0.0244705449979327,0.0236623697686738,0.02523768366465,0.0240313527325974,0.0244456085210407,0.0243514769830559,0.0220072327141223,0.0201293802269772,0.0197734564263733,0.0188021772660133,0.0176879945918002,0.0179629246461442,0.0172568296121592,0.0167157302541867,0.0170896001596394,0.0171231275018226,0.0166051491811723,0.0173693644256091,0.0170047205104137,0.0173108809078325,0.0166501864182211,0.0172097577119848,0.0157467582253671,0.0158710850840762,0.0141053054377488,0.0146972214164535,0.014760189,0.0154146444691331,0.0160788395550101,0.0151116427432217
"68",0.039759,0.036627,0.041866,0.042931,0.044985,0.040769,0.041422,0.039882,0.039445,0.04159,0.042357,0.039861,0.040698,0.043276,0.039532,0.042984,0.042778,0.04164,0.044199,0.043019,0.045283,0.044626,0.04679,0.044625,0.042598,0.042561,0.038565,0.040347,0.038556,0.0393,0.037386,0.038202,0.035321,0.035191,0.0345045374463983,0.0326196963799144,0.0323759261138739,0.0331314570716067,0.0307747791068101,0.0299568167797656,0.033055021966945,0.0290807855501702,0.0296691499398159,0.029037037037037,0.0292507012154401,0.027711953659821,0.0256170952273678,0.0251232609992777,0.027438610260048,0.0278455916078536,0.0261331997701928,0.0251245785217677,0.0238826129666012,0.0214442496881267,0.0215524994685461,0.0196817613168036,0.0210877866568945,0.0194799406850392,0.0185051548402448,0.0171620770391852,0.0177142940204567,0.0166725281023276,0.0181475496607136,0.0176150795004512,0.0171716558382415,0.0173796142945249,0.0181592810660056,0.0184240904102951,0.0177514460920449,0.0167981501632209,0.0156408263255836,0.016897436282084,0.01655225,0.0167207638192111,0.0179961970300616,0.0174568709423037
"69",0.046328,0.03914,0.046646,0.045204,0.047139,0.044557,0.045827,0.043279,0.042936,0.042882,0.047279,0.044156,0.045231,0.04723,0.042845,0.046161,0.048816,0.04539,0.047682,0.046798,0.048018,0.048708,0.051063,0.049729,0.046027,0.047019,0.042926,0.044376,0.042176,0.041127,0.040467,0.042199,0.036383,0.03843,0.0371076251445699,0.037887920642028,0.037783019818948,0.0322885990744636,0.0341108140499677,0.0344463097680781,0.0314168220479681,0.0344258429615657,0.0318470236345718,0.0314754538438307,0.0294732548059762,0.0306103124730998,0.0315312267406455,0.0282929896259038,0.0293092317624274,0.0285479086094155,0.0299406663623916,0.0275905931523237,0.0266830052845217,0.0235872081122361,0.02264954507324,0.0235113638258492,0.0224620994872409,0.0197878173799023,0.0196962937259373,0.0202373755051389,0.019234204908477,0.0183190133789993,0.0190775303192675,0.0205815074471059,0.0186219268767213,0.0192631058358061,0.0175148664491433,0.0192669859406277,0.0192229466662018,0.0194830037629834,0.0194877826593328,0.0178675680287893,0.01735464,0.0186759885331366,0.0191506297700988,0.0188775891937313
"70",0.050548,0.046578,0.049847,0.050103,0.052385,0.051784,0.05271,0.04855,0.051188,0.04901,0.050108,0.047851,0.04689,0.048974,0.047048,0.049854,0.051228,0.048497,0.053799,0.04964,0.052872,0.054937,0.055805,0.055576,0.053033,0.048949,0.048814,0.046967,0.048596,0.046163,0.045053,0.045443,0.044465,0.04336,0.0399093877007129,0.0396700374341515,0.0377263761879146,0.0401079023859811,0.0372860136624663,0.0380388034024658,0.0318894842166419,0.033582780231113,0.0366774541531823,0.0355393471343273,0.0350280918360269,0.0343611252478809,0.034620316284371,0.0309189908433566,0.0299626744840046,0.0304264693656996,0.0300419562502002,0.0319939776042157,0.0284997897556493,0.0287177553649417,0.0266554930621585,0.0233969852600662,0.0251760827214147,0.0229197240170847,0.0225278665015318,0.0204783914172936,0.0193074706562261,0.0191183426647581,0.0198496180055764,0.0207610584026541,0.0202423727135611,0.0201076273644185,0.0218584745709297,0.0195502576948547,0.0212042842950742,0.0202615637543137,0.0189362359566939,0.0200367300809945,0.018623269,0.0187957423665605,0.0208331404910228,0.0193407433053569
"71",0.053121,0.050133,0.051884,0.054402,0.056626,0.050858,0.050572,0.055254,0.051482,0.05421,0.054791,0.055087,0.050165,0.052726,0.053394,0.056472,0.056044,0.053699,0.057727,0.0556,0.055973,0.052979,0.060175,0.060795,0.054226,0.052523,0.051427,0.053366,0.053073,0.050726,0.049699,0.047199,0.048147,0.046174,0.0464954530437655,0.0453606816249328,0.0435780626478794,0.0398117717358829,0.0415505226480836,0.0367715799314428,0.0402462434632952,0.0368213161946843,0.0358485904861245,0.0402644865538585,0.0372606200196891,0.036675124619842,0.0352243368145264,0.0355680183005571,0.035833740124026,0.0345307027578803,0.0309933683812665,0.0331973508183725,0.0309138042773817,0.0298124699471069,0.0264590434038154,0.0287055017509863,0.0273218892212233,0.0252353734562884,0.0244545091367756,0.0233403940689821,0.0242019935616492,0.0217537732318823,0.0216821321183935,0.0218685931855902,0.0210134399840908,0.022163892712015,0.0221331078791627,0.0215586852038695,0.0233761847775812,0.0220504267957049,0.0221461159585154,0.0225265004534439,0.020504007,0.0231032028027244,0.0237298351918532,0.0206847248597766
"72",0.05607,0.051906,0.057766,0.05578,0.058673,0.056668,0.055313,0.05567,0.059027,0.055488,0.061969,0.054974,0.056654,0.0606,0.054946,0.056799,0.056679,0.057845,0.063282,0.05903,0.063636,0.062199,0.068544,0.062256,0.062376,0.060855,0.058857,0.055995,0.059081,0.058012,0.05543,0.054437,0.054646,0.051349,0.0514771870624978,0.0485433344299448,0.0515976331360947,0.0467384677910994,0.0447749571717801,0.0441092965680151,0.0412833215380986,0.0435651754325498,0.0398245491888881,0.0380306183539071,0.0430201931518876,0.0398415612018162,0.0395144724556489,0.0394625256770254,0.0381872555785599,0.0376068376068376,0.0376766663627245,0.0356572077991263,0.0328036904151717,0.0344596855135497,0.0313340927475938,0.0310610884612522,0.0291472316484708,0.0267500694778355,0.0274752799202098,0.024633512070513,0.025035302692115,0.0227770865343317,0.0236871660483953,0.0237227867175627,0.0229516904782566,0.0244076070375267,0.0227981228653372,0.0229162393967004,0.0243392731180244,0.0242269396956603,0.0242778842597263,0.0230051569687177,0.023426275,0.0246003516966448,0.0242710092737181,0.0245058389774075
"73",0.062863,0.058996,0.064288,0.062394,0.068406,0.062826,0.058963,0.061395,0.062322,0.06195,0.061215,0.064343,0.063905,0.068948,0.060539,0.065764,0.067139,0.062109,0.065086,0.059063,0.067425,0.068065,0.07336,0.069221,0.068666,0.068029,0.06458,0.063027,0.063468,0.060527,0.059065,0.058316,0.059449,0.054278,0.057145034096537,0.0529084452209583,0.0557683055903012,0.0533527808697655,0.0520276033186012,0.0486133768352365,0.0485346897059872,0.045253897206359,0.046800072111051,0.0386599811060243,0.0393462109955423,0.0454431045923621,0.0413276403770241,0.0420168067226891,0.0400730027277901,0.0403327149781581,0.0386073228869524,0.0359072553889321,0.0376136321813698,0.0339535130733417,0.0345048365605911,0.0331904960684256,0.0339057061762326,0.0320433301301651,0.0299969585408259,0.0282660575164127,0.028554836333763,0.025497171407547,0.0262725779967159,0.0254654864169537,0.0242874009107775,0.0249497718862609,0.0237196266011906,0.0241226295906746,0.0257359652536915,0.0250883702697405,0.0259843338817374,0.0259651814847222,0.025166487,0.0272913236541436,0.0270024338714299,0.0264514170635141
"74",0.072532,0.061029,0.071615,0.072028,0.072791,0.070852,0.067458,0.064688,0.068307,0.070509,0.070179,0.069436,0.068497,0.069849,0.065222,0.071091,0.071855,0.06725,0.070845,0.068878,0.071316,0.072854,0.074733,0.075336,0.072851,0.069737,0.070465,0.072952,0.067945,0.070641,0.066793,0.066767,0.06567,0.064376,0.0618623613167556,0.0600806206575243,0.0599531993867506,0.056668913811771,0.0541507439629238,0.0528051453268061,0.0489124600090181,0.0512385137834599,0.0481255675184849,0.0494592755048022,0.0444951511694238,0.0441043824453361,0.0490022491266689,0.0468371240066609,0.0450821342681286,0.0436226476979214,0.0417282050215297,0.041939285569147,0.0411347517730496,0.0373853211009174,0.038577566505165,0.0384908570762374,0.0388768516471369,0.035939509512617,0.0324660945330965,0.0318984640440289,0.0307344892257052,0.0286216346458073,0.0307078092306212,0.0281507650576298,0.0270155428827016,0.0281606077048291,0.0264105177953295,0.0270201346262195,0.0286471132671624,0.0280388044604617,0.0292864546680487,0.0280375310517239,0.026841235,0.0299829022045104,0.0306763230768737,0.0289844758371047
